transaction_id,timestamp,item_name,category,quantity,unit_price,food_cost,table_id,server_id,payment_method
05403813,2026-02-28 11:01:48,Chicken Tikka Wrap,food,2,216,63.7,T25,server_02,UPI
962E06F2,2026-02-28 11:01:48,Veg Burger,food,1,209,54.79,T25,server_01,Wallet
7E939B0B,2026-02-28 11:01:48,Margherita Pizza,food,1,329,85.67,T25,server_03,Card
5DA74B28,2026-02-28 17:55:39,Cheesecake Slice,dessert,1,188,56.53,T26,server_01,Card
C440D347,2026-02-28 17:55:39,Dal Makhani Bowl,food,2,187,36.79,T26,server_03,UPI
6193121C,2026-02-28 17:55:39,Fish & Chips,food,1,394,137.82,T26,server_02,UPI
9812EE02,2026-02-28 17:55:39,Mango Lassi,beverage,1,109,21.6,T26,server_03,Cash
203B3646,2026-02-28 11:26:09,Sparkling Water,beverage,1,93,9.5,T27,server_03,Cash
321D341E,2026-02-28 11:26:09,Masala Chai,beverage,1,60,7.22,T27,server_01,Cash
920C65AF,2026-02-28 11:26:09,Grilled Salmon,food,1,478,199.47,T27,server_01,Card
14AF458F,2026-02-28 14:12:07,Sparkling Water,beverage,1,86,7.92,T28,server_02,Cash
2F4E2E1F,2026-02-28 14:12:07,Chicken Tikka Wrap,food,1,209,61.56,T28,server_03,Cash
9834C3AD,2026-02-28 14:12:07,Pasta Arrabiata,food,1,291,68.85,T28,server_01,UPI
24CBC745,2026-02-28 14:12:07,Fresh Lime Soda,beverage,1,79,12.96,T28,server_03,Cash
3DA13100,2026-02-28 20:19:46,Caesar Salad,food,2,195,51.22,T29,server_01,UPI
DBBE4FC9,2026-02-28 20:19:46,Gulab Jamun,dessert,1,126,29.68,T29,server_01,Card
758ED6FA,2026-02-28 17:54:01,Margherita Pizza,food,1,321,82.91,T30,server_03,Cash
DD7446DD,2026-02-28 17:54:01,Dal Makhani Bowl,food,1,183,39.74,T30,server_03,UPI
5CA39014,2026-02-28 17:54:01,Masala Chai,beverage,1,61,6.99,T30,server_02,UPI
72B202C1,2026-02-28 17:54:01,Veg Burger,food,2,203,51.49,T30,server_02,Wallet
11EFC0FD,2026-02-28 19:44:45,Gulab Jamun,dessert,2,118,24.0,T31,server_01,Wallet
F5166D31,2026-02-28 19:44:45,Gulab Jamun,dessert,1,116,27.47,T31,server_03,UPI
455D1252,2026-02-28 12:58:00,Veg Burger,food,1,191,46.02,T32,server_02,Wallet
56FF9CE3,2026-02-28 12:58:00,Margherita Pizza,food,1,311,80.75,T32,server_01,Cash
8B1E5AC1,2026-02-28 20:42:20,Mushroom Risotto,food,1,354,122.97,T33,server_03,Card
EDA23CDC,2026-02-28 20:42:20,Margherita Pizza,food,1,321,80.12,T33,server_03,UPI
EB538903,2026-02-28 20:42:20,Cheesecake Slice,dessert,1,180,45.79,T33,server_01,Cash
4E5105C7,2026-02-28 20:42:20,Mango Lassi,beverage,1,109,23.05,T33,server_03,Wallet
6CEC540D,2026-02-28 15:47:43,Chicken Tikka Wrap,food,1,214,70.47,T34,server_01,Cash
7BCB03D8,2026-02-28 15:47:43,Chicken Tikka Wrap,food,2,224,62.9,T34,server_01,Card
4B481C2C,2026-02-28 16:34:19,Sparkling Water,beverage,1,91,8.32,T35,server_03,Wallet
22C6E2DE,2026-02-28 16:34:19,Gulab Jamun,dessert,1,116,27.43,T35,server_03,Card
347CD9F6,2026-02-28 16:34:19,Lamb Kebab Platter,food,1,514,207.46,T35,server_01,Cash
94FCDC5D,2026-02-28 20:40:09,Caesar Salad,food,2,197,51.65,T36,server_02,Cash
23979A86,2026-02-28 20:40:09,Caesar Salad,food,1,181,43.13,T36,server_03,UPI
B5F85A37,2026-02-28 19:54:21,Masala Chai,beverage,1,60,7.49,T37,server_01,UPI
60765B8E,2026-02-28 19:54:21,Gulab Jamun,dessert,2,116,24.52,T37,server_02,UPI
21AC9BA7,2026-02-28 19:54:21,Margherita Pizza,food,2,314,87.71,T37,server_03,UPI
99E2D15B,2026-02-28 13:00:24,Grilled Salmon,food,1,492,201.67,T38,server_01,Card
51039D29,2026-02-28 13:00:24,Lamb Kebab Platter,food,2,534,194.85,T38,server_02,Wallet
B37DBC94,2026-02-28 14:06:08,Mango Lassi,beverage,1,107,22.57,T39,server_02,Wallet
AD3F916F,2026-02-28 14:06:08,Sparkling Water,beverage,1,87,9.46,T39,server_01,Wallet
DEB8A42A,2026-02-28 14:06:08,Cold Coffee,beverage,2,115,19.78,T39,server_01,Cash
2770426F,2026-02-28 14:06:08,Chocolate Lava Cake,dessert,1,218,69.13,T39,server_02,Cash
9A810B87,2026-02-28 21:23:44,Chicken Tikka Wrap,food,1,227,74.08,T40,server_01,Card
8A4387DA,2026-02-28 21:23:44,Cold Coffee,beverage,1,125,21.3,T40,server_03,Wallet
EB254181,2026-02-28 21:23:44,Pasta Arrabiata,food,2,281,55.74,T40,server_03,Wallet
E0E88564,2026-02-28 15:24:28,Grilled Salmon,food,1,494,200.84,T41,server_03,Cash
C899CE6A,2026-02-28 15:24:28,Mango Lassi,beverage,1,107,21.01,T41,server_02,Wallet
6F5E44A0,2026-02-28 15:24:28,Veg Burger,food,1,198,45.46,T41,server_03,Wallet
AA5BC8D3,2026-02-28 16:04:07,Grilled Salmon,food,1,485,171.45,T42,server_03,Cash
5026B332,2026-02-28 16:04:07,Dal Makhani Bowl,food,1,179,38.55,T42,server_02,Wallet
66229C2C,2026-02-28 13:13:28,Gulab Jamun,dessert,1,122,26.09,T43,server_01,Wallet
307CCD13,2026-02-28 13:13:28,Fresh Lime Soda,beverage,1,83,11.4,T43,server_03,UPI
36130F13,2026-02-28 13:13:28,Margherita Pizza,food,2,307,76.78,T43,server_02,UPI
DF16891B,2026-02-28 19:15:41,Pasta Arrabiata,food,1,277,59.57,T44,server_02,Card
CED3B687,2026-02-28 19:15:41,Chocolate Lava Cake,dessert,1,212,64.62,T44,server_01,Wallet
1CB77A9F,2026-02-28 19:15:41,Margherita Pizza,food,2,312,87.48,T44,server_02,Wallet
8594F9D7,2026-02-28 12:39:47,Chicken Tikka Wrap,food,2,223,66.47,T45,server_03,UPI
9B9CB51C,2026-02-28 12:39:47,Chocolate Lava Cake,dessert,1,220,70.02,T45,server_02,Wallet
F5CD0D62,2026-02-28 12:39:47,Lamb Kebab Platter,food,1,499,208.82,T45,server_03,UPI
B0C3B823,2026-02-28 12:39:47,Fresh Lime Soda,beverage,1,77,12.39,T45,server_03,Cash
F60BCBD7,2026-02-28 11:05:50,Cold Coffee,beverage,1,118,20.85,T46,server_01,UPI
9F07F698,2026-02-28 11:05:50,Cold Coffee,beverage,1,122,22.69,T46,server_01,Card
0A758666,2026-02-28 11:05:50,Cold Coffee,beverage,1,119,20.35,T46,server_03,Cash
8A4E391D,2026-02-28 15:51:06,Cold Coffee,beverage,1,118,23.28,T47,server_02,Card
4FFAE676,2026-02-28 15:51:06,Chocolate Lava Cake,dessert,2,217,68.06,T47,server_01,Wallet
82BD24F8,2026-02-28 15:51:06,Sparkling Water,beverage,1,94,9.84,T47,server_02,UPI
10531C9D,2026-02-28 20:05:12,Cold Coffee,beverage,1,126,24.6,T48,server_02,Wallet
7FCE4F71,2026-02-28 20:05:12,Masala Chai,beverage,1,59,7.03,T48,server_01,Cash
0F52A504,2026-02-28 20:05:12,Mushroom Risotto,food,1,341,106.18,T48,server_03,Wallet
EC3FB62B,2026-02-28 20:05:12,Chocolate Lava Cake,dessert,1,212,63.63,T48,server_02,UPI
FCC64287,2026-02-28 20:19:42,Sparkling Water,beverage,2,88,9.49,T49,server_03,UPI
EDEBCE3A,2026-02-28 20:19:42,Chicken Tikka Wrap,food,1,212,57.65,T49,server_03,Cash
35576947,2026-02-28 17:48:53,Cheesecake Slice,dessert,1,186,55.31,T50,server_03,Cash
410D3C97,2026-02-28 17:48:53,Caesar Salad,food,1,187,44.78,T50,server_03,Card
ADFB9579,2026-02-28 17:48:53,Cheesecake Slice,dessert,1,178,52.7,T50,server_02,Wallet
D7605870,2026-02-28 11:40:40,Masala Chai,beverage,1,62,7.15,T51,server_03,Cash
0BA3633B,2026-02-28 11:40:40,Pasta Arrabiata,food,1,269,64.83,T51,server_02,Card
86F8A04F,2026-02-28 17:17:14,Margherita Pizza,food,1,305,85.48,T52,server_01,Cash
1592B804,2026-02-28 17:17:14,Fish & Chips,food,1,383,128.56,T52,server_03,Card
95EFF075,2026-02-28 17:17:14,Pasta Arrabiata,food,1,293,61.45,T52,server_03,Cash
0A4298FE,2026-02-28 17:17:14,Cheesecake Slice,dessert,1,183,50.69,T52,server_02,Card
DFA7E2ED,2026-02-28 15:53:14,Gulab Jamun,dessert,1,121,24.73,T53,server_01,Cash
AE796CAA,2026-02-28 15:53:14,Cheesecake Slice,dessert,1,172,51.68,T53,server_02,UPI
10F0680F,2026-02-28 15:42:45,Veg Burger,food,1,199,44.29,T54,server_03,Cash
DF4A7ABE,2026-02-28 15:42:45,Mushroom Risotto,food,1,357,115.96,T54,server_03,Wallet
2AD5D932,2026-02-28 15:42:45,Cheesecake Slice,dessert,1,181,45.96,T54,server_03,UPI
E8DB344C,2026-02-28 15:42:45,Grilled Salmon,food,2,490,199.05,T54,server_03,Wallet
9B90D016,2026-02-28 21:48:19,Masala Chai,beverage,2,62,7.27,T55,server_02,UPI
03DB538B,2026-02-28 21:48:19,Chicken Tikka Wrap,food,1,226,69.65,T55,server_02,UPI
D60B3751,2026-02-28 21:48:19,Sparkling Water,beverage,1,91,8.67,T55,server_02,Card
D3404758,2026-02-28 21:48:19,Dal Makhani Bowl,food,2,185,36.89,T55,server_02,Card
24D8A384,2026-02-28 17:07:00,Lamb Kebab Platter,food,2,501,186.53,T56,server_02,Wallet
E9C3B1A9,2026-02-28 17:07:00,Chocolate Lava Cake,dessert,1,223,65.42,T56,server_02,Cash
383FFA00,2026-02-28 17:07:00,Dal Makhani Bowl,food,1,185,36.57,T56,server_01,Card
0680B3EC,2026-02-28 16:01:53,Fish & Chips,food,1,375,139.54,T57,server_03,UPI
C1171F44,2026-02-28 16:01:53,Fresh Lime Soda,beverage,1,77,12.16,T57,server_03,Cash
EC06D3BD,2026-02-28 16:01:53,Mango Lassi,beverage,2,115,22.06,T57,server_03,Cash
679EB099,2026-02-28 16:01:53,Chicken Tikka Wrap,food,1,223,67.1,T57,server_03,Cash
0E1BC111,2026-02-28 16:16:38,Grilled Salmon,food,1,488,203.6,T58,server_01,UPI
61C49305,2026-02-28 16:16:38,Pasta Arrabiata,food,2,286,68.79,T58,server_01,Cash
C44E09AA,2026-02-28 16:16:38,Gulab Jamun,dessert,1,125,29.95,T58,server_03,Cash
CFDDF7B0,2026-03-01 19:23:58,Grilled Salmon,food,1,488,172.96,T01,server_01,Card
034736CF,2026-03-01 19:23:58,Chicken Tikka Wrap,food,1,221,60.7,T01,server_03,Wallet
3C16AA89,2026-03-01 19:23:58,Fish & Chips,food,1,388,141.95,T01,server_01,Wallet
75C30664,2026-03-01 18:32:50,Margherita Pizza,food,2,333,83.51,T02,server_02,Cash
828390A7,2026-03-01 18:32:50,Masala Chai,beverage,1,60,6.68,T02,server_01,Card
5BB93F46,2026-03-01 18:32:50,Masala Chai,beverage,1,57,7.03,T02,server_03,Wallet
A5FDFE31,2026-03-01 18:32:50,Gulab Jamun,dessert,2,125,29.0,T02,server_01,UPI
273A3A1E,2026-03-01 15:10:49,Fresh Lime Soda,beverage,1,80,12.24,T03,server_02,Cash
3FAD26C6,2026-03-01 15:10:49,Fresh Lime Soda,beverage,1,83,13.35,T03,server_03,Card
BCEDD8C3,2026-03-01 15:10:49,Mushroom Risotto,food,1,335,109.88,T03,server_02,Cash
2FA2E7BD,2026-03-01 16:33:43,Mango Lassi,beverage,1,111,23.48,T04,server_03,Card
4F5A6A2E,2026-03-01 16:33:43,Mango Lassi,beverage,1,105,22.82,T04,server_02,Cash
C780CEFE,2026-03-01 16:33:43,Cold Coffee,beverage,2,121,21.58,T04,server_01,Card
A225C550,2026-03-01 17:47:18,Fresh Lime Soda,beverage,1,82,12.69,T05,server_01,UPI
036FA8EC,2026-03-01 17:47:18,Margherita Pizza,food,1,320,81.32,T05,server_01,Card
820366B3,2026-03-01 17:47:18,Chicken Tikka Wrap,food,1,210,68.91,T05,server_02,Cash
11799C62,2026-03-01 17:47:18,Mushroom Risotto,food,1,362,116.35,T05,server_02,Cash
082FC67D,2026-03-01 13:18:18,Mango Lassi,beverage,1,110,20.25,T06,server_01,Cash
179F6596,2026-03-01 13:18:18,Pasta Arrabiata,food,2,279,64.2,T06,server_03,Card
506E1BCD,2026-03-01 21:13:12,Chicken Tikka Wrap,food,1,216,60.71,T07,server_01,Wallet
83B373C8,2026-03-01 21:13:12,Fish & Chips,food,1,380,143.57,T07,server_03,Card
26CF632A,2026-03-01 21:13:12,Lamb Kebab Platter,food,1,499,204.56,T07,server_01,Cash
2D1B1D96,2026-03-01 15:40:28,Lamb Kebab Platter,food,1,495,191.06,T08,server_03,Cash
0E602875,2026-03-01 15:40:28,Mushroom Risotto,food,1,336,114.15,T08,server_03,Card
4111DB1B,2026-03-01 15:54:40,Caesar Salad,food,1,197,52.11,T09,server_03,Card
7F332499,2026-03-01 15:54:40,Mushroom Risotto,food,1,364,106.58,T09,server_03,UPI
345421B9,2026-03-01 15:24:50,Margherita Pizza,food,1,322,83.64,T10,server_01,Card
45F45C69,2026-03-01 15:24:50,Gulab Jamun,dessert,1,124,26.55,T10,server_01,Card
6DB9F004,2026-03-01 16:48:42,Cold Coffee,beverage,1,119,20.37,T11,server_01,Wallet
1F916B76,2026-03-01 16:48:42,Dal Makhani Bowl,food,1,182,37.54,T11,server_01,UPI
FEDC4F10,2026-03-01 18:39:31,Cold Coffee,beverage,1,122,20.48,T12,server_02,Card
A9564BD3,2026-03-01 18:39:31,Dal Makhani Bowl,food,1,174,32.27,T12,server_01,UPI
C9D5D7FF,2026-03-01 18:39:31,Margherita Pizza,food,1,313,85.03,T12,server_01,UPI
BEBDFE44,2026-03-01 12:09:21,Fish & Chips,food,1,364,125.04,T13,server_01,Cash
CF23F80C,2026-03-01 12:09:21,Gulab Jamun,dessert,2,121,25.94,T13,server_01,UPI
2561417F,2026-03-01 12:00:07,Caesar Salad,food,1,188,48.29,T14,server_02,Cash
39B4750D,2026-03-01 12:00:07,Chicken Tikka Wrap,food,1,214,66.43,T14,server_03,Wallet
C7AFFE41,2026-03-01 19:26:55,Dal Makhani Bowl,food,2,182,33.86,T15,server_03,Wallet
8D3A22BD,2026-03-01 19:26:55,Masala Chai,beverage,1,63,7.56,T15,server_01,UPI
8FE54DDD,2026-03-01 14:36:04,Margherita Pizza,food,1,308,87.61,T16,server_03,Card
4FE755F6,2026-03-01 14:36:04,Masala Chai,beverage,1,62,7.77,T16,server_01,Wallet
069DBACA,2026-03-01 14:36:04,Cold Coffee,beverage,1,118,23.14,T16,server_01,Cash
FA82D2BE,2026-03-01 14:36:04,Pasta Arrabiata,food,1,277,61.12,T16,server_01,UPI
1C2FBABB,2026-03-01 20:01:08,Grilled Salmon,food,1,480,194.56,T17,server_03,Cash
9197C991,2026-03-01 20:01:08,Lamb Kebab Platter,food,1,506,215.3,T17,server_01,Cash
DB8B5889,2026-03-01 17:32:09,Cheesecake Slice,dessert,1,182,49.03,T18,server_02,UPI
BD899EAC,2026-03-01 17:32:09,Chicken Tikka Wrap,food,1,226,66.46,T18,server_01,Cash
6CEDA50F,2026-03-01 17:23:19,Gulab Jamun,dessert,1,125,30.18,T19,server_03,Wallet
65FB40CC,2026-03-01 17:23:19,Cold Coffee,beverage,1,117,23.07,T19,server_03,Card
F514FA18,2026-03-01 17:23:19,Margherita Pizza,food,1,319,75.94,T19,server_02,UPI
E93BF46D,2026-03-01 11:47:46,Chocolate Lava Cake,dessert,2,209,68.43,T20,server_01,UPI
3DC0D538,2026-03-01 11:47:46,Cheesecake Slice,dessert,1,180,51.09,T20,server_02,UPI
A45E7134,2026-03-01 12:46:42,Lamb Kebab Platter,food,1,510,216.44,T21,server_03,UPI
BC56A642,2026-03-01 12:46:42,Sparkling Water,beverage,1,91,9.37,T21,server_03,UPI
12212927,2026-03-01 18:59:13,Mango Lassi,beverage,2,112,21.03,T22,server_03,UPI
1AC3E70A,2026-03-01 18:59:13,Cheesecake Slice,dessert,2,184,46.45,T22,server_03,Card
175720C9,2026-03-01 12:32:59,Fish & Chips,food,1,391,126.45,T23,server_01,Cash
1057E119,2026-03-01 12:32:59,Sparkling Water,beverage,1,88,9.51,T23,server_01,Wallet
6F4485AF,2026-03-01 19:00:46,Caesar Salad,food,1,196,49.97,T24,server_01,UPI
F2F8591F,2026-03-01 19:00:46,Lamb Kebab Platter,food,1,533,229.77,T24,server_02,Cash
CC9BB771,2026-03-01 19:00:46,Dal Makhani Bowl,food,1,180,38.79,T24,server_03,Card
5FF8D9E1,2026-03-01 19:00:46,Cheesecake Slice,dessert,1,174,44.09,T24,server_03,Cash
D153B41B,2026-03-01 16:21:09,Margherita Pizza,food,1,333,82.07,T25,server_03,UPI
9590BE16,2026-03-01 16:21:09,Mango Lassi,beverage,2,107,20.83,T25,server_03,Card
7921C235,2026-03-01 20:24:00,Cold Coffee,beverage,2,123,23.23,T26,server_03,Card
35DE8BD1,2026-03-01 20:24:00,Sparkling Water,beverage,2,91,8.51,T26,server_02,Wallet
D9149243,2026-03-01 20:24:00,Chocolate Lava Cake,dessert,1,220,64.12,T26,server_03,Wallet
0D2FF7CF,2026-03-01 18:46:56,Dal Makhani Bowl,food,1,182,35.48,T27,server_02,Card
AB62A843,2026-03-01 18:46:56,Sparkling Water,beverage,1,90,8.28,T27,server_03,UPI
D144F311,2026-03-01 18:46:56,Dal Makhani Bowl,food,1,179,35.91,T27,server_01,Wallet
98817D08,2026-03-01 18:46:56,Mushroom Risotto,food,1,365,121.49,T27,server_03,Wallet
70A93FCD,2026-03-01 21:31:32,Mango Lassi,beverage,1,107,20.9,T28,server_02,Card
98EAE397,2026-03-01 21:31:32,Sparkling Water,beverage,2,94,8.48,T28,server_01,UPI
CEC1E5F1,2026-03-01 21:31:32,Fish & Chips,food,1,382,133.55,T28,server_02,Card
D9E6C923,2026-03-01 21:31:32,Grilled Salmon,food,1,483,176.99,T28,server_03,Card
45ED29A3,2026-03-01 21:36:45,Dal Makhani Bowl,food,1,187,35.14,T29,server_03,Card
7CD3A1E5,2026-03-01 21:36:45,Mango Lassi,beverage,1,110,23.19,T29,server_02,Card
FCCF4A37,2026-03-01 21:36:45,Chicken Tikka Wrap,food,1,209,58.58,T29,server_02,UPI
0E55D7E3,2026-03-01 21:36:45,Fish & Chips,food,1,393,146.74,T29,server_02,UPI
B03768A6,2026-03-01 19:44:57,Mushroom Risotto,food,1,367,114.31,T30,server_02,UPI
CEE166A7,2026-03-01 19:44:57,Cold Coffee,beverage,1,125,22.08,T30,server_01,Cash
6F6B3A8F,2026-03-01 19:44:57,Cold Coffee,beverage,2,117,22.92,T30,server_03,Wallet
16EFA3B0,2026-03-01 19:44:57,Masala Chai,beverage,2,63,8.08,T30,server_01,Wallet
2E90AB1B,2026-03-01 12:23:59,Grilled Salmon,food,1,494,192.55,T31,server_03,Card
B9C55047,2026-03-01 12:23:59,Mango Lassi,beverage,1,113,21.87,T31,server_01,Wallet
36581798,2026-03-01 12:23:59,Cold Coffee,beverage,1,120,22.35,T31,server_03,Cash
3FC2E112,2026-03-01 16:20:49,Chicken Tikka Wrap,food,1,229,62.3,T32,server_02,Card
24083E3F,2026-03-01 16:20:49,Grilled Salmon,food,1,475,182.97,T32,server_01,Card
F41ED333,2026-03-01 16:20:49,Mango Lassi,beverage,1,107,20.15,T32,server_01,UPI
A69D3090,2026-03-01 16:20:49,Veg Burger,food,1,203,47.53,T32,server_02,Card
DCEC15B5,2026-03-01 19:16:12,Pasta Arrabiata,food,1,270,55.37,T33,server_03,Card
54838028,2026-03-01 19:16:12,Mushroom Risotto,food,1,361,117.31,T33,server_01,Cash
4DAB6876,2026-03-01 21:13:19,Dal Makhani Bowl,food,1,177,34.95,T34,server_02,Cash
56D7BF18,2026-03-01 21:13:19,Caesar Salad,food,2,197,46.22,T34,server_01,Cash
EFF71C12,2026-03-01 21:13:19,Pasta Arrabiata,food,1,280,65.27,T34,server_01,Wallet
2A646D11,2026-03-01 21:53:11,Sparkling Water,beverage,1,88,8.47,T35,server_03,UPI
1E94E148,2026-03-01 21:53:11,Chocolate Lava Cake,dessert,1,223,60.8,T35,server_02,UPI
E4858342,2026-03-01 21:53:11,Masala Chai,beverage,1,60,7.12,T35,server_03,Wallet
8DC66A36,2026-03-01 13:54:57,Fresh Lime Soda,beverage,1,81,12.35,T36,server_01,UPI
7DEDA958,2026-03-01 13:54:57,Pasta Arrabiata,food,1,274,64.07,T36,server_03,Card
A0956A30,2026-03-01 12:33:26,Pasta Arrabiata,food,1,282,55.91,T37,server_03,Cash
FF6B4D42,2026-03-01 12:33:26,Sparkling Water,beverage,1,94,9.77,T37,server_02,Wallet
CD01A1C0,2026-03-01 12:33:26,Cold Coffee,beverage,1,121,21.27,T37,server_03,Cash
C9082DA1,2026-03-01 21:50:24,Caesar Salad,food,1,185,47.74,T38,server_01,Cash
B0AFA2F1,2026-03-01 21:50:24,Grilled Salmon,food,1,503,183.95,T38,server_01,Wallet
737CD010,2026-03-01 21:50:24,Gulab Jamun,dessert,1,117,26.7,T38,server_03,Card
E4019C67,2026-03-01 18:25:23,Grilled Salmon,food,1,494,203.36,T39,server_01,Wallet
0A07A76F,2026-03-01 18:25:23,Veg Burger,food,2,209,52.65,T39,server_02,Wallet
42DB9003,2026-03-01 18:25:23,Fish & Chips,food,1,372,135.16,T39,server_03,Wallet
A2089046,2026-03-01 15:08:33,Caesar Salad,food,1,195,44.63,T40,server_01,Cash
5D847223,2026-03-01 15:08:33,Pasta Arrabiata,food,1,287,58.0,T40,server_03,UPI
6D938919,2026-03-01 15:08:33,Masala Chai,beverage,1,60,7.15,T40,server_02,Wallet
B116528B,2026-03-01 15:08:33,Cold Coffee,beverage,1,120,21.07,T40,server_03,Wallet
F1E9FD85,2026-03-01 11:14:17,Mushroom Risotto,food,1,337,110.95,T41,server_02,UPI
59B5FC84,2026-03-01 11:14:17,Mushroom Risotto,food,1,362,116.08,T41,server_02,UPI
326EDC3A,2026-03-01 11:14:17,Chicken Tikka Wrap,food,2,212,69.88,T41,server_01,UPI
3551AC89,2026-03-01 11:14:17,Fresh Lime Soda,beverage,1,82,12.14,T41,server_03,Card
01F62DB4,2026-03-01 20:52:08,Fish & Chips,food,1,399,133.55,T42,server_01,Cash
A5D8E5F1,2026-03-01 20:52:08,Lamb Kebab Platter,food,1,520,190.51,T42,server_01,UPI
2C73E8C9,2026-03-01 20:52:08,Lamb Kebab Platter,food,1,538,214.71,T42,server_01,Card
62C98325,2026-03-01 21:10:12,Cheesecake Slice,dessert,1,187,52.18,T43,server_02,UPI
3D7F70D6,2026-03-01 21:10:12,Masala Chai,beverage,1,61,8.05,T43,server_03,Wallet
9201ACCF,2026-03-01 17:28:53,Chicken Tikka Wrap,food,1,215,67.54,T44,server_01,UPI
FE0976C9,2026-03-01 17:28:53,Chicken Tikka Wrap,food,1,223,64.02,T44,server_01,Card
9D0C19A2,2026-03-01 17:28:53,Margherita Pizza,food,1,324,82.11,T44,server_01,Cash
025CF80E,2026-03-01 17:28:53,Gulab Jamun,dessert,1,123,27.55,T44,server_02,Cash
2AF44CB4,2026-03-01 18:48:27,Dal Makhani Bowl,food,1,179,37.94,T45,server_01,UPI
2AFDB95C,2026-03-01 18:48:27,Sparkling Water,beverage,1,93,10.22,T45,server_01,Card
BBDB922E,2026-03-01 18:48:27,Chocolate Lava Cake,dessert,2,215,68.89,T45,server_02,Card
B3D95B54,2026-03-01 19:05:56,Pasta Arrabiata,food,1,287,60.71,T46,server_02,Cash
22434144,2026-03-01 19:05:56,Fresh Lime Soda,beverage,2,79,12.12,T46,server_02,UPI
FCBF1A5B,2026-03-01 19:05:56,Pasta Arrabiata,food,1,290,58.26,T46,server_02,Card
4F2B4C1D,2026-03-01 19:05:56,Sparkling Water,beverage,1,92,9.23,T46,server_02,UPI
6E74EE60,2026-03-01 18:43:06,Fresh Lime Soda,beverage,1,81,12.62,T47,server_03,Wallet
114D7F82,2026-03-01 18:43:06,Chicken Tikka Wrap,food,1,209,65.91,T47,server_01,Card
FCA73BBA,2026-03-01 18:43:06,Cold Coffee,beverage,1,123,23.76,T47,server_01,Card
8A853A59,2026-03-02 20:25:47,Fresh Lime Soda,beverage,1,77,10.64,T01,server_01,UPI
3E1E7AA9,2026-03-02 20:25:47,Grilled Salmon,food,1,502,174.79,T01,server_01,UPI
3D60A445,2026-03-02 20:25:47,Chicken Tikka Wrap,food,2,218,63.84,T01,server_01,UPI
90492672,2026-03-02 20:25:47,Grilled Salmon,food,2,462,165.65,T01,server_03,Cash
62F2A598,2026-03-02 20:42:30,Dal Makhani Bowl,food,1,177,38.58,T02,server_02,Card
733579CB,2026-03-02 20:42:30,Fresh Lime Soda,beverage,1,82,11.9,T02,server_01,UPI
46A74223,2026-03-02 11:22:13,Sparkling Water,beverage,1,89,8.43,T03,server_02,Card
A991799A,2026-03-02 11:22:13,Grilled Salmon,food,2,469,161.44,T03,server_03,Wallet
1FEEE604,2026-03-02 11:22:13,Cold Coffee,beverage,1,123,21.66,T03,server_02,Cash
63271758,2026-03-02 11:22:13,Chocolate Lava Cake,dessert,1,209,61.66,T03,server_01,UPI
25EF00A5,2026-03-02 20:30:40,Pasta Arrabiata,food,1,283,66.37,T04,server_03,Card
A754C0E7,2026-03-02 20:30:40,Gulab Jamun,dessert,1,119,24.74,T04,server_03,Cash
EB98D039,2026-03-02 20:30:40,Veg Burger,food,1,208,48.46,T04,server_02,Card
E959241B,2026-03-02 20:30:40,Margherita Pizza,food,1,316,77.17,T04,server_03,Card
2D666B34,2026-03-02 21:51:45,Grilled Salmon,food,2,490,173.06,T05,server_03,UPI
8C08CE4D,2026-03-02 21:51:45,Cheesecake Slice,dessert,1,188,50.36,T05,server_01,Wallet
84241414,2026-03-02 21:51:45,Caesar Salad,food,1,197,44.98,T05,server_03,Card
F2FB25C7,2026-03-02 15:31:43,Pasta Arrabiata,food,1,280,61.59,T06,server_02,Cash
C83B9034,2026-03-02 15:31:43,Mango Lassi,beverage,1,112,20.59,T06,server_01,Card
57FA2E0C,2026-03-02 18:34:55,Cheesecake Slice,dessert,1,181,48.99,T07,server_01,Cash
8C1D6DE5,2026-03-02 18:34:55,Lamb Kebab Platter,food,1,494,215.56,T07,server_02,Card
47EE619E,2026-03-02 18:34:55,Lamb Kebab Platter,food,1,536,208.51,T07,server_02,Cash
2DF56D5E,2026-03-02 18:34:55,Margherita Pizza,food,2,328,81.25,T07,server_01,Wallet
CDD8FC7C,2026-03-02 17:03:19,Sparkling Water,beverage,1,92,9.12,T08,server_01,UPI
C67DD2ED,2026-03-02 17:03:19,Pasta Arrabiata,food,1,291,64.74,T08,server_02,Wallet
E25BBE31,2026-03-02 17:03:19,Dal Makhani Bowl,food,1,187,41.13,T08,server_02,Wallet
6A378718,2026-03-02 17:03:19,Masala Chai,beverage,1,59,7.4,T08,server_02,UPI
9B0A6DC0,2026-03-02 16:30:18,Veg Burger,food,1,209,52.66,T09,server_01,Card
D8506DC7,2026-03-02 16:30:18,Lamb Kebab Platter,food,1,505,205.46,T09,server_01,Cash
D25CFF63,2026-03-02 16:30:18,Chicken Tikka Wrap,food,1,223,60.63,T09,server_02,Card
1DF69510,2026-03-02 21:09:27,Sparkling Water,beverage,1,87,9.24,T10,server_01,Cash
